,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal,year
6557,1323495,KIM Su Ji,Female,34,KOR,South Korea,VVO,Volleyball,Women Team,4,NA,2020
6558,1342286,KIM Suhyeon,Female,26,KOR,South Korea,WLF,Weightlifting,Women's 76kg,NA,NA,2020
6559,1346018,KIM Suji,Female,23,KOR,South Korea,DIV,Diving,Women's 3m Springboard,15,NA,2020
6560,1342763,KIM Sunwoo,Female,24,KOR,South Korea,MPN,Modern Pentathlon,Women's Individual,17,NA,2020
6561,1323208,KIM Won Jin,Male,29,KOR,South Korea,JUD,Judo,Men -60 kg,5,NA,2020
6562,1338267,KIM Woojin,Male,29,KOR,South Korea,ARC,Archery,Men's Individual,5,NA,2020
6563,1338267,KIM Woojin,Male,29,KOR,South Korea,ARC,Archery,Men's Team,1,Gold,2020
6564,1346111,KIM Woomin,Male,19,KOR,South Korea,SWM,Swimming,Men's 4 x 200m Freestyle Relay Team,NA,NA,2020
6565,1323496,KIM Yeon Koung,Female,33,KOR,South Korea,VVO,Volleyball,Women Team,4,NA,2020
6566,1346012,KIM Yeongnam,Male,25,KOR,South Korea,DIV,Diving,Men's 3m Springboard,28,NA,2020
6567,1346012,KIM Yeongnam,Male,25,KOR,South Korea,DIV,Diving,Men's Synchronised 10m Platform Team,7,NA,2020
6568,1346015,KIM Yeongtaek,Male,19,KOR,South Korea,DIV,Diving,Men's 10m Platform,15,NA,2020
6569,1332569,KIM Yunji,Female,21,KOR,South Korea,HBL,Handball,Women Team,8,NA,2020
6570,1435649,KIMELI Isaac,Male,27,BEL,Belgium,ATH,Athletics,Men's 5000m,NA,NA,2020
6571,1435649,KIMELI Isaac,Male,27,BEL,Belgium,ATH,Athletics,"Men's 10,000m",18,NA,2020
6572,1402375,KIMELI Nicholas Kipkorir,Male,22,KEN,Kenya,ATH,Athletics,Men's 5000m,4,NA,2020
6573,1467925,KIMMANN Niek,Male,25,NED,Netherlands,BMX,Cycling BMX Racing,Men,1,Gold,2020
6574,1319431,KIMURA Ayako,Female,33,JPN,Japan,ATH,Athletics,Women's 100m Hurdles,NA,NA,2020
6575,1401984,KINA Antoine Sylvain T,Male,25,BEL,Belgium,HOC,Hockey,Men Team,1,Gold,2020
6576,1302178,KINASH Kirsten,Female,23,AUS,Australia,SWA,Artistic Swimming,Team,9,NA,2020
6577,1470915,KINCAID William,Male,28,USA,United States,ATH,Athletics,Men's 5000m,14,NA,2020
6578,1470915,KINCAID William,Male,28,USA,United States,ATH,Athletics,"Men's 10,000m",15,NA,2020
6579,1302063,KINDERIS Justinas,Male,34,LTU,Lithuania,MPN,Modern Pentathlon,Men's Individual,18,NA,2020
6580,1433889,KINDLER Antoni Pawel,Male,33,CAN,Canada,HOC,Hockey,Men Team,12,NA,2020
6581,1341371,KINDZERSKA Iryna,Female,30,AZE,Azerbaijan,JUD,Judo,Women +78 kg,3,Bronze,2020
6582,1477760,KING David,Male,27,GBR,Great Britain,ATH,Athletics,Men's 110m Hurdles,NA,NA,2020
6583,1482603,KING Joel,Male,20,AUS,Australia,FBL,Football,Men Team,12,NA,2020
6584,1473336,KING Julia,Female,28,NZL,New Zealand,HOC,Hockey,Women Team,8,NA,2020
6585,1302307,KING Lilly,Female,24,USA,United States,SWM,Swimming,Women's 100m Breaststroke,3,Bronze,2020
6586,1302307,KING Lilly,Female,24,USA,United States,SWM,Swimming,Women's 200m Breaststroke,2,Silver,2020
6587,1302307,KING Lilly,Female,24,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2,Silver,2020
6588,1798624,KING Sarah,Female,25,SUI,Switzerland,ATH,Athletics,Women's 4 x 400m Relay Team,NA,NA,2020
6589,1455043,KINGMA Maya,Female,25,NED,Netherlands,TRI,Triathlon,Women's Individual,11,NA,2020
6590,1455043,KINGMA Maya,Female,25,NED,Netherlands,TRI,Triathlon,Mixed Relay Team,4,NA,2020
6591,1307406,KINGUE MATAM Bernardin,Male,31,FRA,France,WLF,Weightlifting,Men's 67kg,NA,NA,2020
6592,1330913,KINNUNEN Jarkko,Male,37,FIN,Finland,ATH,Athletics,Men's 50km Race Walk,26,NA,2020
6593,1478457,KINONO Phillip,Male,23,MHL,Marshall Islands,SWM,Swimming,Men's 50m Freestyle,NA,NA,2020
6594,1427087,KINOSHITA Momoka,Female,18,JPN,Japan,FBL,Football,Women Team,8,NA,2020
6595,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's All-Around,NA,NA,2020
6596,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's Vault,NA,NA,2020
6597,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's Uneven Bars,NA,NA,2020
6598,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's Balance Beam,NA,NA,2020
6599,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's Floor Exercise,NA,NA,2020
6600,1467536,KINSELLA Alice,Female,20,GBR,Great Britain,GAR,Artistic Gymnastics,Women's Team,3,Bronze,2020
6601,1449205,KINSEY Erika,Female,33,SWE,Sweden,ATH,Athletics,Women's High Jump,NA,NA,2020
6602,1334853,KINSINGER Etienne,Male,24,GER,Germany,WRE,Wrestling,Men's Greco-Roman 60kg,11,NA,2020
6603,1330596,KINSLER Ian,Male,39,ISR,Israel,BSB,Baseball/Softball,Baseball Team,5,NA,2020
6604,1402380,KIPCHOGE Eliud,Male,36,KEN,Kenya,ATH,Athletics,Men's Marathon,1,Gold,2020
6605,1450741,KIPLIMO Jacob,Male,20,UGA,Uganda,ATH,Athletics,Men's 5000m,5,NA,2020
6606,1450741,KIPLIMO Jacob,Male,20,UGA,Uganda,ATH,Athletics,"Men's 10,000m",3,Bronze,2020
6607,1307459,KIPRONO Sharon Chepchumba,Female,22,KEN,Kenya,VVO,Volleyball,Women Team,12,NA,2020
6608,1466436,KIPROTICH Stephen,Male,32,UGA,Uganda,ATH,Athletics,Men's Marathon,NA,NA,2020
6609,1337371,KIPRUTO Amos,Male,28,KEN,Kenya,ATH,Athletics,Men's Marathon,NA,NA,2020
6610,1402381,KIPRUTO Rhonex,Male,21,KEN,Kenya,ATH,Athletics,"Men's 10,000m",9,NA,2020
6611,1459333,KIPSANG Abel,Male,24,KEN,Kenya,ATH,Athletics,Men's 1500m,4,NA,2020
6612,1460820,KIPYEGO Sally,Female,35,USA,United States,ATH,Athletics,Women's Marathon,17,NA,2020
6613,1402345,KIPYEGON Faith,Female,27,KEN,Kenya,ATH,Athletics,Women's 1500m,1,Gold,2020
6614,1464754,KIRBY Fran,Female,28,GBR,Great Britain,FBL,Football,Women Team,7,NA,2020
6615,1450827,KIRCHMANN Leah,Female,31,CAN,Canada,CRD,Cycling Road,Women's Road Race,36,NA,2020
6616,1450827,KIRCHMANN Leah,Female,31,CAN,Canada,CRD,Cycling Road,Women's Individual Time Trial,12,NA,2020
6617,1313855,KIRIAKE Teruko,Female,24,JPN,Japan,CSP,Canoe Sprint,Women's Canoe Single 200m,30,NA,2020
6618,1313855,KIRIAKE Teruko,Female,24,JPN,Japan,CSP,Canoe Sprint,Women's Canoe Double 500m Team,14,NA,2020
6619,1316844,KIRISHITA Yoshiki,Male,22,JPN,Japan,HOC,Hockey,Men Team,11,NA,2020
6620,1462934,KIRKHAM Shaun,Male,29,NZL,New Zealand,ROW,Rowing,Men's Eight Team,1,Gold,2020
6621,1433890,KIRKPATRICK James Alexander Paget,Male,30,CAN,Canada,HOC,Hockey,Men Team,12,NA,2020
6622,1431563,KIRPICHNIKOVA Anastasiia,Female,21,ROC,Russia,OWS,Marathon Swimming,Women's 10km,15,NA,2020
6623,1431563,KIRPICHNIKOVA Anastasiia,Female,21,ROC,Russia,SWM,Swimming,Women's 400m Freestyle,NA,NA,2020
6624,1431563,KIRPICHNIKOVA Anastasiia,Female,21,ROC,Russia,SWM,Swimming,Women's 800m Freestyle,8,NA,2020
6625,1431563,KIRPICHNIKOVA Anastasiia,Female,21,ROC,Russia,SWM,Swimming,Women's 1500m Freestyle,7,NA,2020
6626,1375113,KIRPU Erika,Female,29,EST,Estonia,FEN,Fencing,Women's Épée Individual,25,NA,2020
6627,1375113,KIRPU Erika,Female,29,EST,Estonia,FEN,Fencing,Women's Épée Team,1,Gold,2020
6628,1404259,KIRSANOVA Viktoria,Female,22,ROC,Russia,MTB,Cycling Mountain Bike,Women's Cross-country,NA,NA,2020
6629,1317851,KIRSHE Kristi,Female,26,USA,United States,RUG,Rugby Sevens,Women Team,6,NA,2020
6630,1872598,KIRUI Purity,Female,29,KEN,Kenya,ATH,Athletics,Women's 3000m Steeplechase,NA,NA,2020
6631,1311853,KIRYAKOVA Stefani,Female,20,BUL,Bulgaria,GRY,Rhythmic Gymnastics,Group All-Around Team,1,Gold,2020
6632,1319475,KIRYU Yoshihide,Male,25,JPN,Japan,ATH,Athletics,Men's 4 x 100m Relay Team,NA,NA,2020
6633,1309509,KISFALUDY Anett,Female,30,HUN,Hungary,HBL,Handball,Women Team,7,NA,2020
6634,1319260,KISHI Daiki,Male,26,JPN,Japan,GTR,Trampoline Gymnastics,Men,7,NA,2020
6635,1316088,KISHIMOTO Niina,Female,25,JPN,Japan,TRI,Triathlon,Women's Individual,NA,NA,2020
6636,1316088,KISHIMOTO Niina,Female,25,JPN,Japan,TRI,Triathlon,Mixed Relay Team,13,NA,2020
6637,1459660,KISIL Yuri,Male,25,CAN,Canada,SWM,Swimming,Men's 100m Freestyle,NA,NA,2020
6638,1459660,KISIL Yuri,Male,25,CAN,Canada,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,4,NA,2020
6639,1459660,KISIL Yuri,Male,25,CAN,Canada,SWM,Swimming,Men's 4 x 100m Medley Relay Team,7,NA,2020
6640,1309542,KISS Nikoletta,Female,25,HUN,Hungary,HBL,Handball,Women Team,7,NA,2020
6641,1450702,KISSA Stephen,Male,25,UGA,Uganda,ATH,Athletics,"Men's 10,000m",NA,NA,2020
6642,1402386,KISTOHURRY Samuel,Male,26,FRA,France,BOX,Boxing,Men's Feather (52-57kg),17,NA,2020
6643,1433269,KIT Kristen,Female,32,CAN,Canada,ROW,Rowing,Women's Eight Team,1,Gold,2020
6644,1483834,KIT Tetyana,Female,26,UKR,Ukraine,WRE,Wrestling,Women's Freestyle 57kg,8,NA,2020
6645,1319208,KITA Sumire,Female,20,JPN,Japan,GRY,Rhythmic Gymnastics,Individual All-Around,NA,NA,2020
6646,1319314,KITAGUCHI Haruka,Female,23,JPN,Japan,ATH,Athletics,Women's Javelin Throw,12,NA,2020
6647,1313157,KITAHARA Hiroyuki,Male,49,JPN,Japan,EQU,Equestrian,Dressage Team,14,NA,2020
6648,1313157,KITAHARA Hiroyuki,Male,49,JPN,Japan,EQU,Equestrian,Dressage Individual,45,NA,2020
6649,1285091,KITAJIMA Ryuzo,Male,35,JPN,Japan,EQU,Equestrian,Eventing Team,11,NA,2020
6650,1285091,KITAJIMA Ryuzo,Male,35,JPN,Japan,EQU,Equestrian,Eventing Individual,NA,NA,2020
6651,1329601,KITAMURA Nanami,Female,21,JPN,Japan,FBL,Football,Women Team,8,NA,2020
6652,1450687,KITATA Shura,Male,25,ETH,Ethiopia,ATH,Athletics,Men's Marathon,NA,NA,2020
6653,1316845,KITAZATO Kenji,Male,32,JPN,Japan,HOC,Hockey,Men Team,11,NA,2020
6654,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's All-Around,5,NA,2020
6655,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Floor Exercise,NA,NA,2020
6656,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Pommel Horse,NA,NA,2020
6657,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Rings,NA,NA,2020
6658,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Vault,NA,NA,2020
6659,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Parallel Bars,NA,NA,2020
6660,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Horizontal Bar,6,NA,2020
6661,1318259,KITAZONO Takeru,Male,18,JPN,Japan,GAR,Artistic Gymnastics,Men's Team,2,Silver,2020
6662,1449437,KITITHARAKUL Jongkolphan,Female,28,THA,Thailand,BDM,Badminton,Women's Doubles Team,9,NA,2020
6663,1436069,KITTEL Patrik,Male,45,SWE,Sweden,EQU,Equestrian,Dressage Team,NA,NA,2020
6664,1436069,KITTEL Patrik,Male,45,SWE,Sweden,EQU,Equestrian,Dressage Individual,NA,NA,2020
6665,1285340,KITTS Wesley Brian,Male,31,USA,United States,WLF,Weightlifting,Men's 109kg,8,NA,2020
6666,1443513,KITWANITSATHIAN Chutikan,Female,22,THA,Thailand,BMX,Cycling BMX Racing,Women,23,NA,2020
6667,1370159,KIVIOJA Kaidi,Female,28,EST,Estonia,TRI,Triathlon,Women's Individual,NA,NA,2020
6668,1889209,KIVLEHAN Patrick,Male,31,USA,United States,BSB,Baseball/Softball,Baseball Team,2,Silver,2020
6669,1283825,KIYANI CHANDEH Nahid,Female,23,IRI,Iran,TKW,Taekwondo,Women -57kg,17,NA,2020
6670,1402349,KIYENG Hyvin,Female,29,KEN,Kenya,ATH,Athletics,Women's 3000m Steeplechase,3,Bronze,2020
6671,1313717,KIYOHARA Nayu,Female,30,JPN,Japan,BSB,Baseball/Softball,Softball Team,1,Gold,2020
6672,1315377,KIYUNA Ryo,Male,31,JPN,Japan,KTE,Karate,Men's Kata,1,Gold,2020
6673,1705812,KJAER Emil,Male,21,DEN,Denmark,ATH,Athletics,Men's 4 x 100m Relay Team,NA,NA,2020
6674,1455044,KLAMER Rachel,Female,30,NED,Netherlands,TRI,Triathlon,Women's Individual,4,NA,2020
6675,1455044,KLAMER Rachel,Female,30,NED,Netherlands,TRI,Triathlon,Mixed Relay Team,4,NA,2020
6676,1408644,KLAMMERT David,Male,27,CZE,Czech Republic,JUD,Judo,Men -90 kg,17,NA,2020
6677,1476226,KLAVER Lieke,Female,22,NED,Netherlands,ATH,Athletics,Women's 400m,NA,NA,2020
6678,1476226,KLAVER Lieke,Female,22,NED,Netherlands,ATH,Athletics,Women's 4 x 400m Relay Team,6,NA,2020
6679,1476226,KLAVER Lieke,Female,22,NED,Netherlands,ATH,Athletics,4 x 400m Relay Mixed Team,4,NA,2020
6680,1869721,KLECKER Joe,Male,24,USA,United States,ATH,Athletics,"Men's 10,000m",16,NA,2020
6681,1309654,KLEIBRINK Benjamin,Male,36,GER,Germany,FEN,Fencing,Men's Foil Individual,25,NA,2020
6682,1309654,KLEIBRINK Benjamin,Male,36,GER,Germany,FEN,Fencing,Men's Foil Team,NA,NA,2020
6683,1347109,KLEIN Hanna,Female,28,GER,Germany,ATH,Athletics,Women's 1500m,NA,NA,2020
6684,1330510,KLEIN Lisa,Female,25,GER,Germany,CRD,Cycling Road,Women's Individual Time Trial,13,NA,2020
6685,1330510,KLEIN Lisa,Female,25,GER,Germany,CTR,Cycling Track,Women's Team Pursuit Team,1,Gold,2020
6686,1330510,KLEIN Lisa,Female,25,GER,Germany,CTR,Cycling Track,Women's Madison Team,12,NA,2020
6687,1309657,KLEIN Luis,Male,22,GER,Germany,FEN,Fencing,Men's Foil Team,NA,NA,2020
6688,1379809,KLEIN Lukas,Male,23,SVK,Slovakia,TEN,Tennis,Men's Singles,33,NA,2020
6689,1379809,KLEIN Lukas,Male,23,SVK,Slovakia,TEN,Tennis,Men's Doubles Team,9,NA,2020
6690,1425465,KLESHCHENKO Evgeny,Male,29,ROC,Russia,BMX,Cycling BMX Racing,Men,23,NA,2020
6691,1477302,KLEVANOVICH Elizaveta,Female,20,ROC,Russia,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,NA,NA,2020
6692,1304244,KLIKOVAC Andrea,Female,30,MNE,Montenegro,HBL,Handball,Women Team,6,NA,2020
6693,1433444,KLIMKAIT Jessica,Female,24,CAN,Canada,JUD,Judo,Women -57 kg,3,Bronze,2020
6694,1436562,KLIMOVA Diana,Female,24,ROC,Russia,CTR,Cycling Track,Women's Madison,NA,NA,2020
6695,1288679,KLIMOVICH Tatsiana,Female,26,BLR,Belarus,ROW,Rowing,Women's Single Sculls,13,NA,2020
6696,1331864,KLINEMAN Alix,Female,31,USA,United States,VBV,Beach Volleyball,Women Team,1,Gold,2020
6697,1465806,KLINGLER Petra,Female,29,SUI,Switzerland,CLB,Sport Climbing,Women's Combined,16,NA,2020
6698,1431102,KLISHINA Darya,Female,30,ROC,Russia,ATH,Athletics,Women's Long Jump,NA,NA,2020
6699,1435949,KLIUKA Egor,Male,26,ROC,Russia,VVO,Volleyball,Men Team,2,Silver,2020
6700,1405959,KLOSTER Line,Female,31,NOR,Norway,ATH,Athletics,Women's 400m Hurdles,NA,NA,2020
6701,1347112,KLOSTERHALFEN Konstanze,Female,24,GER,Germany,ATH,Athletics,"Women's 10,000m",8,NA,2020
6702,1330474,KLUGE Roger,Male,35,GER,Germany,CTR,Cycling Track,Men's Team Pursuit Team,6,NA,2020
6703,1330474,KLUGE Roger,Male,35,GER,Germany,CTR,Cycling Track,Men's Omnium,9,NA,2020
6704,1330474,KLUGE Roger,Male,35,GER,Germany,CTR,Cycling Track,Men's Madison Team,9,NA,2020
6705,1309529,KLUJBER Katrin Gitta,Female,22,HUN,Hungary,HBL,Handball,Women Team,7,NA,2020
6706,1327976,KLUVER FERREIRA Felipe,Male,21,URU,Uruguay,ROW,Rowing,Lightweight Men's Double Sculls Team,6,NA,2020
6707,1444767,KLYMETS Iryna,Female,26,UKR,Ukraine,ATH,Athletics,Women's Hammer Throw,NA,NA,2020
6708,1444778,KLYMYUK Kateryna,Female,26,UKR,Ukraine,ATH,Athletics,Women's 4 x 400m Relay Team,NA,NA,2020
6709,1444778,KLYMYUK Kateryna,Female,26,UKR,Ukraine,ATH,Athletics,4 x 400m Relay Mixed Team,NA,NA,2020
6710,1476563,KNAB Ruben,Male,33,NED,Netherlands,ROW,Rowing,Men's Eight Team,5,NA,2020
6711,1331325,KNABL Alois,Male,29,AUT,Austria,TRI,Triathlon,Men's Individual,NA,NA,2020
6712,1331325,KNABL Alois,Male,29,AUT,Austria,TRI,Triathlon,Mixed Relay Team,NA,NA,2020
6713,1340553,KNAPIK-MIAZGA Renata,Female,33,POL,Poland,FEN,Fencing,Women's Épée Individual,15,NA,2020
6714,1340553,KNAPIK-MIAZGA Renata,Female,33,POL,Poland,FEN,Fencing,Women's Épée Team,6,NA,2020
6715,1398934,KNEISKY Morgan,Male,33,FRA,France,CTR,Cycling Track,Men's Madison Team,3,Bronze,2020
6716,1473832,KNEWSTUBB Andrew,Male,25,NZL,New Zealand,RUG,Rugby Sevens,Men Team,2,Silver,2020
6717,1320203,KNIBB Taylor,Female,23,USA,United States,TRI,Triathlon,Women's Individual,16,NA,2020
6718,1320203,KNIBB Taylor,Female,23,USA,United States,TRI,Triathlon,Mixed Relay Team,2,Silver,2020
6719,1477763,KNIGHT Jessie,Female,27,GBR,Great Britain,ATH,Athletics,Women's 400m Hurdles,NA,NA,2020
6720,1474959,KNIGHT Josie,Female,24,GBR,Great Britain,CTR,Cycling Track,Women's Team Pursuit Team,2,Silver,2020
6721,1432502,KNIGHT Justyn,Male,25,CAN,Canada,ATH,Athletics,Men's 5000m,7,NA,2020
6722,1898643,KNIGHTON Erriyon,Male,17,USA,United States,ATH,Athletics,Men's 200m,4,NA,2020
6723,1338520,KNIGHT-WISDOM Yona,Male,26,JAM,Jamaica,DIV,Diving,Men's 3m Springboard,15,NA,2020
6724,1467430,KNIPPING Arjan,Male,27,NED,Netherlands,SWM,Swimming,Men's 200m Individual Medley,NA,NA,2020
6725,1467430,KNIPPING Arjan,Male,27,NED,Netherlands,SWM,Swimming,Men's 400m Individual Medley,NA,NA,2020
6726,1310876,KNOLL Anabel,Female,25,GER,Germany,TRI,Triathlon,Women's Individual,31,NA,2020
6727,1310876,KNOLL Anabel,Female,25,GER,Germany,TRI,Triathlon,Mixed Relay Team,6,NA,2020
6728,1345487,KNORR Juri,Male,21,GER,Germany,HBL,Handball,Men Team,6,NA,2020
6729,1461800,KNOTT Kristina Marie,Female,25,PHI,Philippines,ATH,Athletics,Women's 200m,NA,NA,2020
6730,1483282,KNOX Bronwen,Female,35,AUS,Australia,WPO,Water Polo,Women Team,5,NA,2020
6731,1459674,KNOX Finlay,Male,20,CAN,Canada,SWM,Swimming,Men's 200m Individual Medley,NA,NA,2020
6732,1331526,KNUPPEL ARTAGAVEYTIA Dominique,Female,28,URU,Uruguay,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,18,NA,2020
6733,1290044,KNYSTAUTAS Mantas,Male,27,LTU,Lithuania,WRE,Wrestling,Men's Greco-Roman 130kg,10,NA,2020
6734,1346222,KO Jin Young,Female,26,KOR,South Korea,GLF,Golf,Women's Individual Stroke Play,9,NA,2020
6735,1459960,KO Lydia,Female,24,NZL,New Zealand,GLF,Golf,Women's Individual Stroke Play,3,Bronze,2020
6736,1440843,KO Youngpyo,Male,29,KOR,South Korea,BSB,Baseball/Softball,Baseball Team,4,NA,2020
6737,1283426,KOALA Marthe,Female,27,BUR,Burkina Faso,ATH,Athletics,Women's 100m Hurdles,NA,NA,2020
6738,1283426,KOALA Marthe,Female,27,BUR,Burkina Faso,ATH,Athletics,Women's Heptathlon,NA,NA,2020
6739,1316353,KOBATA Mako,Female,28,JPN,Japan,VVO,Volleyball,Women Team,10,NA,2020
6740,1313870,KOBAYASHI Yuka,Female,27,JPN,Japan,CTR,Cycling Track,Women's Sprint,14,NA,2020
6741,1313870,KOBAYASHI Yuka,Female,27,JPN,Japan,CTR,Cycling Track,Women's Keirin,16,NA,2020
6742,1436237,KOBLOVA Valeria,Female,28,ROC,Russia,WRE,Wrestling,Women's Freestyle 57kg,5,NA,2020
6743,1315956,KOBORI Waka,Female,20,JPN,Japan,SWM,Swimming,Women's 400m Freestyle,NA,NA,2020
6744,1315956,KOBORI Waka,Female,20,JPN,Japan,SWM,Swimming,Women's 800m Freestyle,NA,NA,2020
6745,1304500,KOBRICH Kristel,Female,35,CHI,Chile,SWM,Swimming,Women's 800m Freestyle,NA,NA,2020
6746,1304500,KOBRICH Kristel,Female,35,CHI,Chile,SWM,Swimming,Women's 1500m Freestyle,NA,NA,2020
6747,1316421,KOBUS-ZAWOJSKA Agnieszka,Female,30,POL,Poland,ROW,Rowing,Women's Quadruple Sculls Team,2,Silver,2020
6748,1435932,KOBZAR Igor,Male,30,ROC,Russia,VVO,Volleyball,Men Team,2,Silver,2020
6749,1347113,KOCH Marc,Male,27,GER,Germany,ATH,Athletics,4 x 400m Relay Mixed Team,NA,NA,2020
6750,1350545,KOCH Marco,Male,31,GER,Germany,SWM,Swimming,Men's 200m Breaststroke,NA,NA,2020
6751,1333382,KOCH Sophie,Female,23,GER,Germany,CSP,Canoe Sprint,Women's Canoe Single 200m,25,NA,2020
6752,1333382,KOCH Sophie,Female,23,GER,Germany,CSP,Canoe Sprint,Women's Canoe Double 500m Team,4,NA,2020
6753,1313998,KOCHANOWSKI Jakub,Male,24,POL,Poland,VVO,Volleyball,Men Team,5,NA,2020
6754,1465808,KOCHER Fabienne,Female,28,SUI,Switzerland,JUD,Judo,Women -52 kg,5,NA,2020
6755,1429192,KOCHESOK Susana,Female,26,ROC,Russia,GTR,Trampoline Gymnastics,Women,7,NA,2020
6756,1314208,KOCHHANN Raquel,Female,28,BRA,Brazil,RUG,Rugby Sevens,Women Team,11,NA,2020
6757,1283103,KOCHMAN Li,Male,26,ISR,Israel,JUD,Judo,Men -90 kg,9,NA,2020
6758,1283103,KOCHMAN Li,Male,26,ISR,Israel,JUD,Judo,Mixed Team,3,Bronze,2020
6759,1467191,KOCINA Anete,Female,25,LAT,Latvia,ATH,Athletics,Women's Javelin Throw,NA,NA,2020
6760,1327242,KODAMA Mei,Female,22,JPN,Japan,ATH,Athletics,Women's 4 x 100m Relay Team,NA,NA,2020
6761,1312391,KODIROVA Raykhona,Female,27,UZB,Uzbekistan,BOX,Boxing,Women's Light (57-60kg),5,NA,2020
6762,1370433,KODISANG Kobamelo,Male,21,RSA,South Africa,FBL,Football,Men Team,16,NA,2020
6763,1334003,KOECH John,Male,25,BRN,Bahrain,ATH,Athletics,Men's 3000m Steeplechase,NA,NA,2020
6764,1465810,KOECHLIN Thomas,Male,29,SUI,Switzerland,CSL,Canoe Slalom,Men's Canoe,13,NA,2020
6765,1478027,KOENDERS Joanne,Female,24,NED,Netherlands,WPO,Water Polo,Women Team,6,NA,2020
6766,1320015,KOEPFER Dominik,Male,27,GER,Germany,TEN,Tennis,Men's Singles,9,NA,2020
6767,1390805,KOERSTZ MADSEN Nanna,Female,26,DEN,Denmark,GLF,Golf,Women's Individual Stroke Play,9,NA,2020
6768,1316328,KOGA Sarina,Female,25,JPN,Japan,VVO,Volleyball,Women Team,10,NA,2020
6769,1345473,KOHLBACHER Jannik,Male,26,GER,Germany,HBL,Handball,Men Team,6,NA,2020
6770,1348222,KOHLER Kara,Female,30,USA,United States,ROW,Rowing,Women's Single Sculls,9,NA,2020
6771,1350546,KOHLER Sarah,Female,27,GER,Germany,SWM,Swimming,Women's 800m Freestyle,7,NA,2020
6772,1350546,KOHLER Sarah,Female,27,GER,Germany,SWM,Swimming,Women's 1500m Freestyle,3,Bronze,2020
6773,1306490,KOHLHOFF Paul,Male,26,GER,Germany,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,3,Bronze,2020
6774,1319999,KOHLSCHREIBER Philipp,Male,37,GER,Germany,TEN,Tennis,Men's Singles,33,NA,2020
6775,1352860,KOIDE Mifuyu,Female,25,JPN,Japan,RUG,Rugby Sevens,Women Team,12,NA,2020
6776,1316549,KOIDE Miku,Female,29,JPN,Japan,WPO,Water Polo,Women Team,9,NA,2020
6777,1319404,KOIKE Yuki,Male,26,JPN,Japan,ATH,Athletics,Men's 100m,NA,NA,2020
6778,1319404,KOIKE Yuki,Male,26,JPN,Japan,ATH,Athletics,Men's 4 x 100m Relay Team,NA,NA,2020
6779,1315579,KOIZUMI Ibuki,Male,24,JPN,Japan,SAL,Sailing,Men's Skiff - 49er Team,11,NA,2020
6780,1381570,KOJIC Frane Tomislav,Male,29,CRO,Croatia,TTE,Table Tennis,Men's Team,9,NA,2020
6781,1405805,KOK SHUN Alicia,Female,16,MRI,Mauritius,SWM,Swimming,Women's 100m Breaststroke,NA,NA,2020
6782,1340648,KOK Tevin Michael,Male,24,RSA,South Africa,HOC,Hockey,Men Team,10,NA,2020
6783,1341365,KOKAURI Ushangi,Male,29,AZE,Azerbaijan,JUD,Judo,Men +100 kg,9,NA,2020
6784,1444828,KOKHAN Mykhaylo,Male,20,UKR,Ukraine,ATH,Athletics,Men's Hammer Throw,4,NA,2020
6785,1454471,KOKKALANIS Byron,Male,35,GRE,Greece,SAL,Sailing,Men's Windsurfer - RS:X,11,NA,2020
6786,1320193,KOKUMAI Sakura,Female,28,USA,United States,KTE,Karate,Women's Kata,5,NA,2020
6787,1391193,KOLAK Sara,Female,26,CRO,Croatia,ATH,Athletics,Women's Javelin Throw,NA,NA,2020
6788,1344830,KOLASINAC Asmir,Male,36,SRB,Serbia,ATH,Athletics,Men's Shot Put,NA,NA,2020
6789,1431699,KOLESNICHENKO Svetlana,Female,27,ROC,Russia,SWA,Artistic Swimming,Duet Team,1,Gold,2020
